uid,TrainingDate,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
12255,22/05/2015,Sao Paolo42146,Sao Paolo,Brazil,17,0.00,22.62,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00959,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12256,22/05/2015,Sao Paolo42146,Sao Paolo,Brazil,17,0.00,22.62,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00959,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12258,22/05/2015,Sao Paolo42146,Sao Paolo,Brazil,17,0.00,22.62,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00959,0,0,0,0,0,1,0,0,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.00959,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.13476,-0.06833
12259,22/05/2015,Sao Paolo42146,Sao Paolo,Brazil,17,0.00,22.62,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00959,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12260,22/05/2015,Sao Paolo42146,Sao Paolo,Brazil,17,0.00,22.62,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00959,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12819,22/05/2015,Pune42146,Pune,India,20,0.00,30.19,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00956,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12831,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12832,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,27/06/2015,701,8,0.02,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12833,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12834,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,28/12/2015,701,192,0.53,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12835,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12836,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12837,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12838,22/05/2015,Kuala Lumpur42146,Kuala Lumpur,Malaysia,21,1.85,25.33,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,19/06/2015,19/06/2015,701,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12282,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,28/05/2015,725,2,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00966,0.00000,0.00000,0.07724,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
12283,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,27/05/2015,725,1,0,NA,NA,0.00000,0,0,0,0,0,1,0,0,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00966,0.00000,0.00000,0.09655,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09923,-0.06833
12284,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,17/06/2015,725,22,0.06,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12285,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12287,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,21/07/2016,725,422,1.16,NA,NA,0.00000,0,0,0,0,0,2,0,0,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.01931,0.00000,0.00000,0.18345,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.06371,-0.06833
12288,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12289,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12290,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12291,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12292,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,26/05/2015,26/05/2015,725,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12754,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12758,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,2,2,2,18/06/2015,05/10/2015,702,109,0.3,05/10/2015,702,0.00000,0,0,0,0,0,1,4,0,90,0.00000,0.00000,0.00000,0.00000,0.00000,0.00997,0.03989,0.00000,0.89744,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.23540,-0.02518,0.21653,-0.06833
12760,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12762,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12764,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,05/01/2016,702,201,0.55,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12765,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12766,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12767,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,18/06/2015,22/06/2015,702,4,0.01,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12970,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/07/2015,10/07/2015,682,2,0.01,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12971,30/05/2015,Jakarta42154,Jakarta,Indonesia,20,0.00,24.97,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/07/2015,08/07/2015,682,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12213,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12215,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12216,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,28/05/2015,730,7,0.02,NA,NA,0.00000,0,0,0,0,0,1,0,0,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.05753,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11502,-0.06833
12217,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,23/05/2015,730,2,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.00959,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.13476,-0.06833
12220,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12221,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,29/05/2015,730,8,0.02,NA,NA,0.00000,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.04795,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
12222,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,03/06/2015,730,13,0.04,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.03836,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
12223,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12224,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12225,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,25/05/2015,730,4,0.01,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12226,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12228,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12229,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12231,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12232,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,30/05/2015,730,9,0.02,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.03836,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
12234,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,30/05/2015,730,9,0.02,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12235,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,17/06/2015,730,27,0.07,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.03836,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
12236,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12237,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12238,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12239,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12240,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12241,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,25/05/2015,730,4,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00959,0.00000,0.00000,0.03836,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
12242,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,27/05/2015,730,6,0.02,NA,NA,0.00000,0,0,1,0,0,2,0,0,17,0.00000,0.00000,0.00959,0.00000,0.00000,0.01918,0.00000,0.00000,0.16301,-0.06091,-0.06577,1.16468,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.07160,-0.06833
12243,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12244,31/05/2015,Guangzhou42155,Guangzhou,China,33,0.23,25.41,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,21/05/2015,21/05/2015,730,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
