uid,Date,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,Particip,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
7210,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,21/08/2014,1005,2,0.01,NA,NA,0.04204,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.05572,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
7211,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,20/08/2014,1005,1,0,NA,NA,0.04204,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.02090,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7212,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,21/08/2014,1005,2,0.01,NA,NA,0.04204,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.02090,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7213,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,21/08/2014,1005,2,0.01,NA,NA,0.04204,0,0,0,0,0,1,0,0,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.01393,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.13081,-0.06833
7214,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,20/08/2014,1005,1,0,NA,NA,0.04204,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.04876,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
7215,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,19/08/2014,14/12/2014,1005,117,0.32,NA,NA,0.04204,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.02090,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7218,8/21/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,1,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,20/08/2014,21/08/2014,1004,1,0,NA,NA,0.04204,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00000,0.00000,0.04880,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
7123,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,21/08/2014,1013,10,0.03,NA,NA,0.03455,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.02073,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7124,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,1,1,1,3,11/08/2014,11/08/2014,1013,0,0,21/08/2014,1013,0.03455,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.13820,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
7125,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,06/11/2014,1013,87,0.24,NA,NA,0.03455,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.04837,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
7127,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,11/08/2014,1013,0,0,NA,NA,0.03455,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7129,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,21/08/2014,1013,10,0.03,NA,NA,0.03455,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7130,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,20/08/2014,1013,9,0.02,NA,NA,0.03455,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.02764,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
7131,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,11/08/2014,1013,0,0,NA,NA,0.03455,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.03455,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
7132,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,18/08/2014,1013,7,0.02,NA,NA,0.03455,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.03455,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
7133,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,17/08/2014,1013,6,0.02,NA,NA,0.03455,0,0,0,0,0,2,0,0,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.01382,0.00000,0.00000,0.13129,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.06371,-0.06833
7135,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,13/08/2014,1013,2,0.01,NA,NA,0.03455,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,0.00000,0.00000,0.02073,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7136,8/22/2014,Sydney41873,Sydney,Australia,11,0,13.27140508,0,0,0,0,0,0,0,0,19,12,15,12,NA,NA,NA,NA,11/08/2014,20/08/2014,1013,9,0.02,NA,NA,0.03455,0,0,0,0,0,2,0,0,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.01382,0.00000,0.00000,0.13129,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.06371,-0.06833
7239,8/22/2014,Kuala Lumpur41870,Kuala Lumpur,Malaysia,31,0.371167174,24.78643155,0,1,1,7.325,1,1,0,1,11,7,10,7,NA,NA,NA,NA,25/08/2014,25/08/2014,999,0,0,NA,NA,0.04204,0,0,0,0,0,1,0,0,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00701,0.00000,0.00000,0.04204,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11502,-0.06833
7166,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,15/08/2014,26/08/2014,1009,11,0.03,NA,NA,0.01388,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7168,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,15/08/2014,15/08/2014,1009,0,0,NA,NA,0.01388,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7169,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,2,2,2,2,15/08/2014,26/08/2015,1009,376,1.03,22/08/2015,1009,0.01388,0,0,0,0,0,1,13,0,285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.09019,0.00000,1.97721,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.99515,-0.02518,0.98621,-0.06833
7170,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,1,1,1,4,15/08/2014,04/05/2015,1009,262,0.72,04/05/2015,1009,0.01388,0,0,0,0,0,1,7,0,146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.04856,0.00000,1.01288,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.48865,-0.02518,0.43757,-0.06833
7172,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,15/08/2014,21/08/2014,1009,6,0.02,NA,NA,0.01388,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7173,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,3,3,3,3,15/08/2014,09/03/2015,1009,206,0.56,09/03/2015,1009,0.01388,0,0,0,0,0,1,2,0,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.01388,0.00000,0.31219,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.06657,-0.02518,0.03892,-0.06833
7174,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,15/08/2014,16/08/2014,1009,1,0,NA,NA,0.01388,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7175,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,4,4,4,3,15/08/2014,09/03/2015,1009,206,0.56,09/03/2015,1009,0.01388,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.13875,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
7176,8/23/2014,Hong Kong41874,Hong Kong,China,11,0.050309051,26.42316624,0,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,15/08/2014,26/08/2014,1009,11,0.03,NA,NA,0.01388,0,0,0,0,0,1,0,0,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.00000,0.01388,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.13081,-0.06833
7314,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,28/08/2014,996,0,0,NA,NA,0.16867,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7316,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,28/08/2014,996,0,0,NA,NA,0.16867,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7317,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,3,3,3,1,28/08/2014,20/02/2015,996,176,0.48,27/10/2014,996,0.16867,0,0,0,0,0,1,4,0,84,0.00000,0.00000,0.00000,0.00000,0.00000,0.00703,0.02811,0.00000,0.59036,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.23540,-0.02518,0.19285,-0.06833
7318,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,28/08/2014,996,0,0,NA,NA,0.16867,0,0,0,0,0,1,0,0,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00703,0.00000,0.00000,0.06325,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10318,-0.06833
7319,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,3,3,3,2,28/08/2014,30/03/2016,996,580,1.59,25/10/2014,996,0.16867,1,0,0,0,3,3,2,0,218,0.00703,0.00000,0.00000,0.00000,0.02108,0.02108,0.01406,0.00000,1.53213,1.23280,-0.06577,-0.04963,-0.03572,8.59835,2.85962,0.06657,-0.02518,0.72176,1.49845
7320,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,1,1,1,5,28/08/2014,24/10/2014,996,57,0.16,26/09/2014,996,0.16867,0,0,0,0,0,7,1,0,82,0.00000,0.00000,0.00000,0.00000,0.00000,0.04920,0.00703,0.00000,0.57631,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,7.84044,-0.01784,-0.02518,0.18496,-0.06833
7321,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,27/11/2014,996,91,0.25,NA,NA,0.16867,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00703,0.00000,0.00000,0.02811,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
7322,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,4,4,4,2,28/08/2014,04/10/2016,996,768,2.1,04/10/2016,996,0.16867,2,0,0,0,0,3,19,0,421,0.01406,0.00000,0.00000,0.00000,0.00000,0.02108,0.13353,0.00000,2.95884,2.52651,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,1.50165,-0.02518,1.52301,3.06523
7323,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,22/09/2014,996,25,0.07,NA,NA,0.16867,0,0,0,0,0,3,0,0,24,0.00000,0.00000,0.00000,0.00000,0.00000,0.02108,0.00000,0.00000,0.16867,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,-0.10226,-0.02518,-0.04397,-0.06833
7325,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,03/09/2014,996,6,0.02,NA,NA,0.16867,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00703,0.00000,0.00000,0.03514,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
7326,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,NA,NA,NA,NA,28/08/2014,04/09/2014,996,7,0.02,NA,NA,0.16867,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00703,0.00000,0.00000,0.02811,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
7328,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,1,1,1,1,28/08/2014,30/09/2014,996,33,0.09,30/09/2014,996,0.16867,0,0,0,0,0,3,1,0,42,0.00000,0.00000,0.00000,0.00000,0.00000,0.02108,0.00703,0.00000,0.29518,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,-0.01784,-0.02518,0.02707,-0.06833
7347,09/05/2014,Toronto41887,Toronto,Canada,13,0,29.85842095,0,1,0,2.5,1,0,0,0,7,6,7,6,4,4,4,1.5,02/09/2014,28/07/2015,991,329,0.9,04/10/2015,991,0.16867,0,0,0,0,0,5,4,0,132,0.00000,0.00000,0.00000,0.00000,0.00000,0.03532,0.02825,0.00000,0.93239,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,5.35003,0.23540,-0.02518,0.38231,-0.06833
7403,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,08/09/2014,985,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7404,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,17/09/2014,985,9,0.02,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7405,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,08/09/2014,985,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7406,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,11/09/2014,985,3,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00000,0.00000,0.02843,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
7407,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,28/11/2014,985,81,0.22,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7408,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,4,4,4,2,08/09/2014,07/01/2015,985,121,0.33,05/11/2014,985,0.00000,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00000,0.14213,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
7409,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,1,1,1,2,08/09/2014,03/02/2015,985,148,0.41,09/12/2014,985,0.00000,0,0,0,0,0,1,1,0,26,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00711,0.00000,0.18477,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,-0.03608,-0.06833
7410,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,13/09/2014,985,5,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00000,0.00000,0.03553,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
7411,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,08/09/2014,985,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7413,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,08/09/2014,985,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7414,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,08/09/2014,985,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7415,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,02/11/2014,985,55,0.15,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7417,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,3,3,3,2,08/09/2014,11/01/2015,985,125,0.34,11/01/2015,985,0.00000,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00000,0.14213,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
7418,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,12/09/2014,985,4,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00000,0.00000,0.02132,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
7419,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,NA,NA,NA,NA,08/09/2014,09/09/2014,985,1,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7421,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,3,3,3,2,08/09/2014,05/07/2016,985,666,1.82,02/11/2014,985,0.00000,0,0,0,0,0,1,1,0,44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.00711,0.00000,0.31269,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.03497,-0.06833
7465,9/13/2014,Shanghai41895,Shanghai,China,19,0.029827329,23.64679318,0,1,0,5,1,1,0,1,3,3,3,3,4,4,4,3,09/09/2014,06/12/2014,984,88,0.24,06/12/2014,984,0.00000,0,0,0,0,0,1,2,0,46,0.00000,0.00000,0.00000,0.00000,0.00000,0.00711,0.01423,0.00000,0.32724,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.06657,-0.02518,0.04286,-0.06833
